1936	99.74	operand	0	0	0	17	20	2	Enemy/bosswanwan	TBossWanwan::init(TLiveManager*)	target r1, -0x1b8(r1) / ours r1, -0x1b8(r1)
1936	99.63	instr	1	0	0	11	2	0	Player/MarioRun	TMario::running()	target r1, -0x90(r1) / ours r1, -0x58(r1)
1932	99.93	stack	0	0	0	33	0	0	Enemy/bosstelesa	TBossTelesa::init(TLiveManager*)	target r1, -0x258(r1) / ours r1, -0x258(r1)
1932	99.67	stack+reg	0	0	0	30	26	0	Player/WaterGun	TNozzleDeform::animation(int)	target r1, -0x208(r1) / ours r1, -0x160(r1)
1888	99.68	stack+reg	0	0	0	55	16	0	Enemy/gatekeeper	TBiancoGateKeeper::init(TLiveManager*)	target r1, -0x1c8(r1) / ours r1, -0x178(r1)
1872	99.76	operand	0	0	0	0	16	2	JSystem/J3D/J3DGraphAnimator/J3DCluster	J3DDeformer::deform(J3DModel*, unsigned short, float*)	target r1, -0x118(r1) / ours r1, -0x118(r1)
1856	99.99	stack	0	0	0	6	0	0	PowerPC_EABI_Support/Msl/MSL_C/MSL_Common_Embedded/Math/Single_precision/exponentialsf	powf	target r1, -0x90(r1) / ours r1, -0x90(r1)
1852	99.95	stack+reg	0	0	0	11	1	0	MoveBG/MapObjMonte	THangingBridge::drawRopeBetweenBoards(float, int) const	target r1, -0x108(r1) / ours r1, -0x100(r1)
1844	99.95	stack	0	0	0	21	0	0	Enemy/BossHanachanParts	TBossHanachanPartsBase::considerSetAnm_(EnumBossHanachanNerveAnm)	target r1, -0x110(r1) / ours r1, -0xe8(r1)
1844	99.5	instr	1	0	0	55	3	0	Player/MarioSpecial	TMario::wireRolling()	target r1, -0x1a0(r1) / ours r1, -0x198(r1)
1836	99.63	instr	1	0	0	29	6	0	Enemy/bosspakkun	TBPTornado::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x140(r1) / ours r1, -0x138(r1)
1824	99.57	stack+reg	0	0	0	50	17	0	GC2D/Guide	TGuide::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x2b8(r1) / ours r1, -0x228(r1)
1820	99.93	stack	0	0	0	33	0	0	Enemy/bossgesso	TNerveBGRoll::execute(TSpineBase<TLiveActor>*) const	target r1, -0xa8(r1) / ours r1, -0x158(r1)
1812	99.9	operand	0	0	0	28	0	3	Enemy/bossgesso	TNerveBGDie::execute(TSpineBase<TLiveActor>*) const	target r1, -0x1c0(r1) / ours r1, -0x1c0(r1)
1812	99.6	operand	0	0	0	27	1	2	Enemy/hinokuri2	THinokuri2::moveObject()	target r1, -0x178(r1) / ours r1, -0xd0(r1)
1808	99.97	stack	0	0	0	14	0	0	Enemy/gesso	TNerveGessoFall::execute(TSpineBase<TLiveActor>*) const	target r1, -0xc8(r1) / ours r1, -0xc8(r1)
1808	99.68	stack	0	0	0	145	0	0	System/GCLogoDir	TGCLogoDir::setup(JDrama::TDisplay*, TMarioGamePad*)	target r1, -0x280(r1) / ours r1, -0x258(r1)
1780	99.5	operand	0	0	0	99	6	9	Enemy/Kumokun	TKumokun::bind()	target r1, -0x188(r1) / ours r1, -0x190(r1)
1768	99.82	stack+reg	0	0	0	15	13	0	MSound/MSound	MSound::startMarioVoice(unsigned long, short, unsigned char)	target r1, -0xa0(r1) / ours r1, -0x78(r1)
1744	99.31	stack+reg	0	0	0	185	20	0	Enemy/bossManta	TBossManta::updateAttractor()	target r1, -0x168(r1) / ours r1, -0x170(r1)
1732	99.91	stack	0	0	0	41	0	0	Enemy/cannon	TNerveCannonSearch::execute(TSpineBase<TLiveActor>*) const	target r1, -0x198(r1) / ours r1, -0x170(r1)
1712	99.79	stack+reg	0	0	0	69	4	0	Enemy/bossManta	TBossMantaManager::drawMantaShadow(JDrama::TGraphics*)	target r1, -0x278(r1) / ours r1, -0x200(r1)
1668	99.99	stack	0	0	0	5	0	0	Player/MarioJump	TMario::jumpingBasic(int, int, int)	target r1, -0xa0(r1) / ours r1, -0x58(r1)
1668	99.93	stack	0	0	0	29	0	0	Player/MarioCap	TMarioCap::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x1e0(r1) / ours r1, -0x178(r1)
1652	99.61	instr	0	1	1	27	5	0	Camera/CameraChange	CPolarSubCamera::changeCamModeSub_(int, int, bool)	target r1, -0x108(r1) / ours r1, -0xf0(r1)
1652	99.46	stack	0	0	0	65	0	0	System/EventWatcher	evSetTransScale(TSpcTypedInterp<TEventWatcher>*, unsigned long)	target r1, -0x1a8(r1) / ours r1, -0x1a8(r1)
1652	99.44	instr	0	2	0	13	4	0	Player/MarioDraw	TMario::calcAnim(unsigned long, JDrama::TGraphics*)	target r1, -0x328(r1) / ours r1, -0x300(r1)
1648	99.63	stack+reg	0	0	0	18	15	0	NPC/NpcChange	TBaseNPC::changeNerveProc_()	target r1, -0x128(r1) / ours r1, -0xe0(r1)
1644	99.91	reg	0	0	0	0	6	0	Enemy/BossHanachanAnm	TBossHanachan::changeAnmRateAndFrameUpdate_()	target r1, -0x118(r1) / ours r1, -0x118(r1)
1632	99.71	stack+reg	0	0	0	80	1	0	GC2D/GCConsole2	TGCConsole2::drawWater(J2DOrthoGraph&)	target r1, -0x218(r1) / ours r1, -0x1c8(r1)
1624	99.56	operand	0	0	0	89	5	2	Enemy/bossgesso	TBGBeakHit::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x138(r1) / ours r1, -0xe8(r1)
1588	99.94	stack	0	0	0	25	0	0	Enemy/bosseel	TNerveBossEelEat::execute(TSpineBase<TLiveActor>*) const	target r1, -0x118(r1) / ours r1, -0xc8(r1)
1584	99.95	stack	0	0	0	21	0	0	MoveBG/MapObjBall	TResetFruit::control()	target r1, -0xf8(r1) / ours r1, -0x90(r1)
1560	99.91	stack	0	0	0	34	0	0	Enemy/enemyMario	TEnemyMario::initModel()	target r1, -0x2f8(r1) / ours r1, -0x2a0(r1)
1536	99.95	stack	0	0	0	18	0	0	MoveBG/Item	TShine::control()	target r1, -0xf8(r1) / ours r1, -0xa8(r1)
1524	99.92	stack	0	0	0	32	0	0	Player/MarioSpecial	TMario::wireHanging()	target r1, -0x198(r1) / ours r1, -0x198(r1)
1508	99.81	operand	0	0	0	29	4	4	Enemy/cannon	TCannon::init(TLiveManager*)	target r1, -0x1a0(r1) / ours r1, -0x1a0(r1)
1484	99.85	stack	0	0	0	56	0	0	JSystem/JAudio/JALibrary/JALModSe	JALSystem::append(JALSystem::ModType, const char*, unsigned long, float, float, float, flo	target r1, -0x130(r1) / ours r1, -0xc8(r1)
1460	99.96	stack	0	0	0	13	0	0	Enemy/bosseel	TNerveBossEelOutWait::execute(TSpineBase<TLiveActor>*) const	target r1, -0xb0(r1) / ours r1, -0x80(r1)
1456	99.88	stack+reg	0	0	0	15	5	0	Enemy/enemyMario	TEnemyMario::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x1b8(r1) / ours r1, -0x1a0(r1)
1456	99.12	instr	1	1	0	70	10	0	Player/ModelWaterManager	TModelWaterManager::drawShineShadowVolume(float(*)[4])	target r1, -0x138(r1) / ours r1, -0x130(r1)
1452	99.68	stack	0	0	0	116	0	0	Enemy/graph	TSplineRail::TSplineRail(const TGraphWeb*)	target r1, -0x188(r1) / ours r1, -0x140(r1)
1440	99.18	operand	0	0	0	111	30	1	JSystem/JParticle/JPADrawVisitor	JPADrawExecRotDirectionalCross::exec(const JPADrawContext*, JPABaseParticle*)	target r1, -0x1d8(r1) / ours r1, -0x1d0(r1)
1436	99.81	stack+reg	0	0	0	48	3	0	MoveBG/MapObjMonte	THangingBridge::loadAfter()	target r1, -0x2a8(r1) / ours r1, -0x208(r1)
1428	99.14	instr	0	1	0	92	20	1	GC2D/ConsoleStr	TConsoleStr::startCloseWipe(bool)	target r1, -0x1e0(r1) / ours r1, -0x1a0(r1)
1412	99.95	stack	0	0	0	16	0	0	Enemy/igaiga	TGorogoro::generateByGateKeeper(const JGeometry::TVec3<float>&, const JGeometry::TVec3<flo	target r1, -0xe8(r1) / ours r1, -0xe8(r1)
1412	99.79	stack	0	0	0	75	0	0	GC2D/Talk2D2	TTalk2D2::loadAfter()	target r1, -0x1e8(r1) / ours r1, -0x1d0(r1)
1408	99.95	stack	0	0	0	19	0	0	Enemy/bossgesso	TNerveBGBeakDamage::execute(TSpineBase<TLiveActor>*) const	target r1, -0x158(r1) / ours r1, -0x158(r1)
1396	99.59	stack	0	0	0	143	0	0	Enemy/spider	TSpider::bind(TLiveActor*)	target r1, -0x158(r1) / ours r1, -0x120(r1)
1396	99.17	instr	1	1	0	65	5	0	Enemy/bgtentacle	TBGTentacle::TBGTentacle(TBossGesso*, int, int)	target r1, -0x1a0(r1) / ours r1, -0x170(r1)
1396	99.1	instr	1	1	0	23	3	1	Enemy/bosstelesa	TBossTelesa::calcRootMatrix()	target r1, -0x2a8(r1) / ours r1, -0x2a0(r1)
1388	99.97	stack	0	0	0	10	0	0	MoveBG/MapObjSirena	TItemSlotDrum::moveObject()	target r1, -0xd8(r1) / ours r1, -0xd8(r1)
1384	99.82	stack	0	0	0	64	0	0	GC2D/GCConsole2	TGCConsole2::startAppearLife(int)	target r1, -0x2c8(r1) / ours r1, -0x2c8(r1)
1380	99.81	stack	0	0	0	66	0	0	MoveBG/MapObjRailBlock	TRailBlock::control()	target r1, -0x1b0(r1) / ours r1, -0x158(r1)
1376	99.85	stack	0	0	0	53	0	0	Enemy/hinokuri2	THinokuri2::init(TLiveManager*)	target r1, -0x1f8(r1) / ours r1, -0x1c8(r1)
1376	99.74	stack	0	0	0	89	0	0	Player/Yoshi	TYoshi::doSearch()	target r1, -0x158(r1) / ours r1, -0x110(r1)
1372	99.96	reg	0	0	0	0	3	0	Enemy/fireWanwan	TFireWanwan::emitEffects()	target r1, -0xd8(r1) / ours r1, -0xd8(r1)
1372	99.66	stack+reg	0	0	0	70	7	0	GC2D/hx_wiper	Hxs_GameOver	target r1, -0x188(r1) / ours r1, -0x170(r1)
1368	99.15	operand	0	0	0	107	30	1	JSystem/JParticle/JPADrawVisitor	JPADrawExecDirectionalCross::exec(const JPADrawContext*, JPABaseParticle*)	target r1, -0x168(r1) / ours r1, -0x160(r1)
1364	99.94	stack	0	0	0	22	0	0	MoveBG/MapObjBall	TMapObjBall::boundByActor(THitActor*)	target r1, -0x120(r1) / ours r1, -0x120(r1)
1360	99.96	stack	0	0	0	15	0	0	Player/ModelWaterManager	TModelWaterManager::drawRefracAndSpec() const	target r1, -0xc8(r1) / ours r1, -0xc8(r1)
1352	99.78	stack+reg	0	0	0	33	7	0	Enemy/BossHanachanMain	TBossHanachan::init(TLiveManager*)	target r1, -0x188(r1) / ours r1, -0x130(r1)
1348	99.69	instr	0	0	2	61	2	2	GC2D/GCConsole2	TGCConsole2::drawJuice(J2DOrthoGraph&, unsigned long)	target r1, -0x128(r1) / ours r1, -0x108(r1)
1328	99.63	stack	0	0	0	123	0	0	Enemy/bosswanwan	TBWPicket::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x1a0(r1) / ours r1, -0x138(r1)
1328	99.11	operand	0	0	0	16	42	1	Camera/lensglow	TLensGlow::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x178(r1) / ours r1, -0x178(r1)
1288	99.89	stack+reg	0	0	0	21	3	0	Enemy/bosseel	TNerveBossEelMouthOpenWait::execute(TSpineBase<TLiveActor>*) const	target r1, -0x110(r1) / ours r1, -0xe8(r1)
1272	99.82	stack	0	0	0	57	0	0	GC2D/hx_wiper	Hx_Test5	target r1, -0x110(r1) / ours r1, -0x108(r1)
1256	99.87	stack+reg	0	0	0	10	6	0	Enemy/namekuri	TNerveNameKuriJumpAttack::execute(TSpineBase<TLiveActor>*) const	target r1, -0x120(r1) / ours r1, -0x120(r1)
1252	99.1	stack+reg	0	0	0	61	35	0	Enemy/enemy	TSpineEnemy::walkToCurPathNode(float, float, float)	target r1, -0xe0(r1) / ours r1, -0xc8(r1)
1248	99.91	stack	0	0	0	29	0	0	Enemy/hinokuri2	TNerveHino2GraphWander::execute(TSpineBase<TLiveActor>*) const	target r1, -0x110(r1) / ours r1, -0xf0(r1)
1248	99.84	stack	0	0	0	51	0	0	Enemy/enemyMario	TEnemyMario::emRunAwayToNearestNode()	target r1, -0x128(r1) / ours r1, -0x128(r1)
1236	99.84	stack	0	0	0	49	0	0	Enemy/tamaNoko	TTamaNoko::walkBehavior(int, float)	target r1, -0x110(r1) / ours r1, -0xf8(r1)
1232	99.95	stack+reg	0	0	0	5	2	0	GC2D/Option	TOptionControl::loadSetting()	target r1, -0x100(r1) / ours r1, -0xe8(r1)
1232	99.7	operand	0	0	0	70	0	2	Enemy/poihana	TNervePoihanaTrapped::execute(TSpineBase<TLiveActor>*) const	target r1, -0x158(r1) / ours r1, -0x150(r1)
1232	99.69	stack+reg	0	0	0	54	4	0	GC2D/SelectShine2	TSelectShine::move()	target r1, -0x158(r1) / ours r1, -0x140(r1)
1228	99.79	stack	0	0	0	64	0	0	Player/MarioAutodemo	TMario::warpIn()	target r1, -0xf8(r1) / ours r1, -0xf0(r1)
1220	99.89	stack	0	0	0	34	0	0	MarioUtil/DrawUtil	TTrembleModelEffect::movement()	target r1, -0x130(r1) / ours r1, -0x138(r1)
1216	99.79	stack	0	0	0	65	0	0	Enemy/limitkoopa	TLimitKoopa::loadAfter()	target r1, -0x188(r1) / ours r1, -0x168(r1)
1212	99.76	stack	0	0	0	72	0	0	GC2D/GCConsole2	TGCConsole2::startInsertLife(int)	target r1, -0x2e8(r1) / ours r1, -0x2e0(r1)
